ROI,Frame,Wavelength,Row,Column,Intensity,Exposure started time stamp,Exposure ended time stamp
1,1,547.46517002829694,0,482,890,N/A,N/A
1,1,547.58905140910451,0,483,862,N/A,N/A
1,1,547.7129273154917,0,484,831,N/A,N/A
1,1,547.836797745415,0,485,831,N/A,N/A
1,1,547.96066269683138,0,486,820,N/A,N/A
1,1,548.0845221676982,0,487,848,N/A,N/A
1,1,548.20837615597316,0,488,828,N/A,N/A
1,1,548.33222465961455,0,489,868,N/A,N/A
1,1,548.45606767658069,0,490,888,N/A,N/A
1,1,548.57990520483088,0,491,946,N/A,N/A
1,1,548.70373724232434,0,492,975,N/A,N/A
1,1,548.827563787021,0,493,1011,N/A,N/A
1,1,548.95138483688106,0,494,1042,N/A,N/A
1,1,549.07520038986513,0,495,1080,N/A,N/A
1,1,549.19901044393453,0,496,1111,N/A,N/A
1,1,549.32281499705027,0,497,1079,N/A,N/A
1,1,549.44661404717476,0,498,1052,N/A,N/A
1,1,549.57040759227016,0,499,996,N/A,N/A
1,1,549.69419563029908,0,500,953,N/A,N/A
1,1,549.81797815922482,0,501,915,N/A,N/A
1,1,549.94175517701092,0,502,892,N/A,N/A
1,1,550.06552668162146,0,503,816,N/A,N/A
1,1,550.18929267102067,0,504,764,N/A,N/A
1,1,550.31305314317365,0,505,738,N/A,N/A
1,1,550.43680809604541,0,506,739,N/A,N/A
1,1,550.56055752760165,0,507,694,N/A,N/A
1,1,550.68430143580849,0,508,732,N/A,N/A
1,1,550.80803981863255,0,509,697,N/A,N/A
1,1,550.93177267404064,0,510,702,N/A,N/A
1,1,551.0555,0,511,715,N/A,N/A
1,1,551.17922179447874,0,512,679,N/A,N/A
1,1,551.30293805544466,0,513,694,N/A,N/A
1,1,551.42664878086646,0,514,719,N/A,N/A
1,1,551.55035396871335,0,515,700,N/A,N/A
1,1,551.67405361695444,0,516,711,N/A,N/A
1,1,551.79774772356,0,517,701,N/A,N/A
1,1,551.9214362864999,0,518,718,N/A,N/A
1,1,552.04511930374508,0,519,710,N/A,N/A
1,1,552.16879677326642,0,520,694,N/A,N/A
1,1,552.29246869303586,0,521,666,N/A,N/A
1,1,552.416135061025,0,522,699,N/A,N/A
1,1,552.53979587520632,0,523,700,N/A,N/A
1,1,552.66345113355271,0,524,677,N/A,N/A
1,1,552.78710083403735,0,525,640,N/A,N/A
1,1,552.91074497463364,0,526,631,N/A,N/A
1,1,553.034383553316,0,527,571,N/A,N/A
1,1,553.15801656805877,0,528,560,N/A,N/A
